ID	Transcription
281474976730147	मैं चाहतौ कि तुम एक अच्छी इंसान बनौ ।
281474976714373	बु बिना काऊ बताएं चलौ गऔ ।
281474976730017	भूक ति मेई आंतमा ककुराइ रईं एैं ।
281474976717867	सीता और राजा एै लगतु एै बे एक दूसरे ति लड़ि रएैं ।
281474976727110	बानि पत्थर तोड़ दऔ ।
281474976727079	हर आदिमी कूं 10 रूपइआ देओ ।
281474976717688	मोइ काऊ नि न देखो ।
281474976717939	मोइ ना लगतु बु आबैगौ ।
281474976727145	बे अब घर पै हुंगे ।
281474976727065	तुम मोइ जान्त औ कि नांइ ।
281474976727217	बु दुपैर मि गाबैऔ ।
281474976729996	मैं एैंतबार कू कलकत्ता जांगो ।
281474976729895	मै बाए धत्ति बाएै लै आनौं चातूं सोमबार कूं ।
281474976727160	का तुम कल्लि जां पै आइ सकतऔ ।
281474976729864	बु घर मिं ।
281474976717848	बु बएै एक छोरा देतु एै ।
281474976717982	दरबाजौ खोलीओ ।
281474976717722	बु बएैं एक छोरा दै रऔ एै ।
281474976717894	बु बएै किताब दै रओ एै ।
281474976714368	बु मरिगौ ।
281474976726999	तुम कल्लि सैहर गए हते ।
281474976727058	बानि शादी के लएैं एक लड़की कूं देखौओ ।
281474976717937	हम अब बजार जाइ रएैं ।
281474976717720	तुम बएै रोज किताब देत एैं ।
281474976717955	काऊ एै जां अंग्रेजी आबति एै ।
281474976730179	बु भौतु ई मधुरमै गाति एै ।
281474976717704	क्या ?
281474976717784	तेऔ नाम का एै ।
281474976726972	बु दूध बूध खरीदैई ।
281474976726872	मैं कल्लि डारजीर्लिंग जांगो ।
281474976714367	कुत्ता नि बाली बच्चा कूं रुबाऔ ।
281474976727188	लोग जां पै इकट्ठे भए एैं सब ।
281474976714379	का तैनि अपऔ काम नइ करौ ?
281474976727203	बू ना गाइ सकति ।
281474976729860	राधा सीता कूं बोली कि राखी खुद एै पसंद कत्ति एै ।
281474976717744	तेओ घरु कौन सो एै ।
281474976714346	राधा नि अपऔं घरु कल्लि छोड़ि दऔ ।
281474976717940	बच्चा स्कूल जाइ रएैं ।
281474976727185	तुम अब हिलिऔ मति ।
281474976730040	बानै कल्ल खछू नई खायो ।
281474976726943	बू घर किन कौ एै ।
281474976730194	का तुमन्नै बाएै देखौ एै । नांइ ?
281474976727026	सीता और राजा कूं लगौ कि बे एक दूसरे ति लड़ि रए एैं ।
281474976726995	मैंनि लड़की पै झाड़ू ति कमरा साफ करबाओ ।
281474976717878	मैंनि कल्लि नईं खाऔ हतौ ।
281474976730202	बु हमाए संप्रदाय को मुखिया एै ।
281474976717847	मे पास पइसा नईं होते तौ मैं चन सकतो ।
281474976730033	जाऔ और पके भए कछू फल लैकि आऔ ।
281474976717705	कछू लड़का क्लास में ना आए ।
281474976717808	मैंनि बाति कांच तुड बाओ ।
281474976726932	हमनि खुदकू शीशा मिं देखौ ।
281474976717670	छाञ एै छडी ति न पीटै ।
281474976730117	मैनि बा कौ सिर खच्च ति काटि दऔ ।
281474976717820	बिन लोगन्निएै डोरी ति बांध दै ।
281474976727162	बानि कुल्हाड़ी ति पेड़ काटि दऔ ।
281474976729881	हम एक मेला मिं जाइ रए एैं ।
281474976717763	बानि गेंद एै मारो ।
281474976729986	अगर तुम पढ़ाई नईं करिंगे तौ फेल है जांगे ।
281474976717712	बु दिल्ली जांगे ।
281474976717643	जि गाडौ लाल एै ।
281474976730025	का तुमन्नै अपनौ काम ना करौ ।
281474976727175	हमनि पत्थर ति घर बनाए एैं ।
281474976717656	मैंहतो तैरिबे चलौ गऔ ।
281474976727138	काऊ एै जां अंग्रेजी बोलिबौ आति एै ।
281474976717922	मैंनि वकौ मूडु खच्च ति काटि दऔ ।
281474976727194	अगर मेओ बस्सेऔ तो मैं मुर्गा बनाऊंगो ।
281474976730037	दरबज्जे की सिकडी टूटी एै ।
281474976714363	कछू लोंडा कक्षा में नएै आए ।
281474976729984	बु घर किन को एै ।
281474976730140	तुमाऔ घरु कां एैं ।
281474976717749	बु घुट घुट पानी पी गऔ ।
281474976730207	बानि थोरी देर पैलि ई चामल खाए एैं ।
281474976717681	पानी पर रऔ तासू मैं खेत मि ना जाइ पाऔ ।
281474976730099	बु कल नगर गयौ ।
281474976717860	मैनि सबेरि चामर खाए ।
281474976714329	हम दौनौं जने एक दूसरे ति मिले ।
281474976726963	मेज पै 10 किताबैं एैं ।
281474976717649	बु नीचै गिर गई ।
281474976717696	जि लंबौ पेड़ु एै ।
281474976729852	मोइ लगतु एै बु नईं आबैगौ ।
281474976727171	कलकत्ता मिं देस की सबन्ति अच्छी मिठाई मिन्ति एै ।
281474976729891	बु कपडा धोइ रई ।
281474976727033	राधा कूं कित्ते पइसा मिले ।
281474976717780	कृपया जऔ ।
281474976727158	हमैं जान देओ और चाय पी लेओ ।
281474976717725	मे मूड मि दर्दु है रऔ एै ।
281474976717658	यां धूम्रपान मना एैं ।
281474976726894	मैं कल्लि स्कूल नईं जांगो ।
281474976730101	राधा बितनी अच्छी एै जितनी कि रूबी ।
281474976726992	ना मैं और ना तू जा परेसानी एै हल कस्सकत ।
281474976717647	नदी मिं पानी नाइ ।
281474976726869	वह बांस की रस्सी है ।
281474976717912	अगर पानी परैओ तो मैं चिकिन बनांगो ।
281474976717812	मुोइ जान देओ ।
281474976730181	मेई अम्मा नै मोइ भौत से बिस्कुट दए ।
281474976714328	मोइ न पतौ ।
281474976729889	राधा नि मोइ पैत्ति मारौ और भाग गई ।
281474976730032	मै बाएै कल बच्चा दुंगो ।
281474976727167	तुम अबै चाबल खाइ रए औ ।
281474976726978	मोइ जान देओ ।
281474976730196	मैं राधा ऊं ।
281474976730058	सब जने पास ना भए ।
281474976727041	रमेश दौड़ौऔ ।
281474976717930	बु आऔ बैठौ खाइ कि चलौ गऔ ।
281474976726916	तुमाऔ घरु कौन सौ एै ।
281474976730009	हम अब बाजार जाइ रए एैं ।
281474976729949	मैंने सबेरि चांमल खाए ।
281474976726939	का तू घर जाओ ।
281474976717736	रमेस दौड़ौ ।
281474976726926	अगर तुम पढ़ौए नईं तौ फेल है जाऔगे ।
281474976730115	मेऔ पर रओ जा कारड मैं खेत मिं ना आइ पाऔ ।
281474976717900	मैंनि छोरी ति झाड़ू ति कबरा साफ करबाओ ।
281474976717887	मोइ एक दर्जन केला दिओ ।
281474976730077	जां धूम्रपान निषेध एै ।
281474976717695	खुस्सी बच्चने तोड़ी एै ।
281474976717786	का मैं कल तोइ बुलाइ सकतूं ।
281474976729869	कृपा करके जाऔ ।
281474976727153	मेई भैन नि न मेओ विश्वास करो ।
281474976726889	बैह अबैई स्कूल जाबैई ।
281474976726937	मैंनि बाकौ मूडु काटि दऔ ।
281474976717863	बु सोइ गई हथी ।
281474976730211	बु सादी के लएै एक लड़की देखो ।
281474976717920	राधा बाति प्यारु कत्ति एै ।
281474976730002	बु तीन सूअरन एै घर के पीछि रख्खतु एै ।
281474976727229	मैं बाएै कल्लि एक किताब दुंगो ।
281474976730021	सूरजु पूरब मिं उगतु एै ।
281474976730068	बु घूंटु घूंटु पानी पी गऔ ।
281474976717989	सब लोगन्नि परीक्षा पास न करी ।
281474976730113	पार साल अक्टूबर मि बारिस भई ।
281474976729971	बु रोजु बाजार जातु एै ।
281474976717640	बानि हाती मारिबे की कोसिस करी ।
281474976717729	आज सोमबारु एै ।
281474976717807	खाइबे के बादि बु सोइबे चलो गऔ ।
281474976730096	हरेक घर मिं एक कुत्ता एै ।
281474976714342	जाऔ करमि ।
281474976717706	बु रोज बजार जात एैं ।
281474976717677	मे घर मि भौत से पेड़ एैं ।
281474976726879	कोई ऊ बच्चा नईं आऔ ।
281474976727091	हम रोज स्कूल जात एैं ।
281474976714374	तू बजार करिबे जाइ रऔ एै ।
281474976726875	मे दोस्त की भैन बीमार एै ।
281474976729965	राधा नि अबई-अबई घरु छोड़ि दऔ एै ।
281474976729849	लोग जां इकट्ठौ भए ।
281474976729879	का तुम अबैई आइ सकत औ ।
281474976726913	बु बाएै किताब देतु एै ।
281474976717960	खाइबे के बाद सोइओ ।
281474976729888	का तुम मौएै ना जांत ।
281474976727177	चिड़िया अब पेड़ पै नांइ ।
281474976717850	मैं चामर और सबजी एै खाइ रऊं ।
281474976730024	बु बोली को औरत जमीन पै सोइ रई एै ।
281474976717880	बानि सगाई तोड़ि दई ।
281474976717679	मैं खानौ खाइ रऊं ।
281474976730056	रमेश दौड़ौ ।
281474976727073	राजा नि अपऔ घर कल्लि छोड़ि दऔ ।
281474976717993	जि बोटा एै ।
281474976726883	मैं चाह्तूं कि बु रोजु रोजु खेत पै जाए ।
281474976727212	बु दिल्ली जाबैऔ ।
281474976727046	टीटू जि राधा कूं रुबाऔ हतो ।
281474976727192	किवाड़ अपए आप खुलि गए ।
281474976729904	सबरी लड़कियां कक्षा मि आईं एैं ।
281474976717876	मैं मां ना जाइ सकतौ ।
281474976729957	तुम कल्लि सैर गए ।
281474976727111	बेकार मौसम की बजै ति हमलोग गांम मिं नहीं जा पाए ।
281474976730177	तुम रोज स्कूल जात औ ।
281474976726890	जाऔ ।
281474976714352	बानि कुढारी ति पेडु काटि दऔ ।
281474976714378	बानि कबरा कु साफ करो ।
281474976726873	मैं तुमैं एक किताब दै रऊं ।
281474976717872	कितनी गईआ चइएैं ।
281474976730206	बे एक दूसरे कौ अनुकरण कत्ति एै ।
281474976730094	मां नि आया ति बच्च एै खानौ खब्बाओ ।
281474976717809	पिताजी नि बच्चन ए लएैं खिलौना खरीदे ।
281474976717921	बु हमाए संप्रदाय कौ मुखिआ एै ।
281474976726908	मैं नईं खांगो ।
281474976730036	बु दल्ली जांगे ।
281474976717827	भारत मि सबन्ति लंबी नदी गंगई एै ।
281474976727147	बालक कूं डंड़ा ति मत पीटो ।
281474976727213	तुम कब जाऔगे ।
281474976727230	हमनि सुबै चाबल बनाए हते ।
281474976717708	मैं गाइ सकतूं ।
281474976717671	हम दोनों एक दूसरे ति मिले ।
281474976729970	बार बार बाएै भूत दिखौ ।
281474976717883	दफा है जा ।
281474976727118	मोइ ना लगतु कि बु आबैऔ ।
281474976717775	जि पटरा मौंटो एै ।
281474976727159	कृपया जाओ ।
281474976717868	घर घर जाइकि हमनि तलाबन इकट्ठौ करो ।
281474976727035	बाएै खेलन देऔ ।
281474976730178	तुम कब जांगे ।
281474976729972	बानैं गैंद कू मारौ ।
281474976730142	बच्चा जल्दी जल्दी चल रओ ।
281474976730059	अगर बु कल्लि आयौ हतो तो हम तौहार मनाइ लेते ।
281474976714343	मौइ जान देऔ ।
281474976730121	बु चल दे हते ।
281474976730195	मोइ चामल फामल दै देओ ।
281474976717657	का तैनि बइ देखौ एै ? नईं ।
281474976717979	मैं बएै घत्ति बाहिर लै जाइबौ चातूं सोमबार कूं ।
281474976727099	तुमैं एैसि नईं बतानौ औ ।
281474976717875	का तुम मोइ ना जान्त ।
281474976726947	बु एक मास्टर हतौओ ।
281474976729875	टीटू खानौ बनाइ रओ ।
281474976714377	भगवान तेऔ भलौ करै ।
281474976727116	बिन लोगन्नि अपए बारे मिं मोइ बताओ ।
281474976727015	बु कल्ल कलकत्ता जाबैऔ ।
281474976717981	बानै स्कूल जाइबे काइकूं छोड़ि दऔ ।
281474976730093	बानै सगाई तोद दई ।
281474976717714	पानी पर रऔ एै ।
281474976729948	डकैतन नै घर गराई दऔ ।
281474976729873	हमैं बिजली की तार की जरूअत एै ।
281474976726935	बु घर मेऔ एै ।
281474976730135	मैं बाएै एक बच्चा दै रऊं ।
281474976717909	मैं रबिबार कू कलकत्ता जांगो ।
281474976717687	जा और कछू पके भए फल लै कि आ ।
281474976729964	मोइ भूक नां लगि रई ।
281474976730011	बु मरि गऔ ।
281474976717701	राधा गांम मि कऊं नांइ ।
281474976717857	मैंनि छोरी ति घरु साफ करबाओ ।
281474976714370	बु जंगल मिं एै ।
281474976729917	हमन्नै खुद सीसा में देखो ।
281474976730138	मैंनि कल्लि ना खायौ ।
281474976730005	मैैैंहतो राधा ति लंबौ एै ।
281474976717829	मैंन ना खाऔ ।
281474976727107	बु साइद ई कल्लि आबैऔ ।
281474976717893	बु कल्लि बजार गओ ।
281474976729901	बु शाइद ई कल्लि आबैं ।
281474976717797	ना मैं ना तुम जा परेसानी कुं हल कस्सकत ।
281474976717702	तुम बएै किताब दै रएैं ।
281474976729980	मैनि बाति कांच तुडबाइ लऔ ।
281474976714318	सूर्य पूरब मि उगतु एै ।
281474976727139	बच्चा आराम ति सोइ रएैं ।
281474976717966	को को जंगल जाबैगो ।
281474976727077	बे चले गए ।
281474976729977	तूम नै अपने आप चामल बनाए ।
281474976717936	कोऊ बच्चा ना आऔ ।
281474976717831	जा और देख ।
281474976726868	मैं जां तुमैं देखिबे आऔ हतौ ।
281474976717748	आस - पास और दूर -दराज़ से सबई लोग सभा के लएैं पौंचे हते ।
281474976730091	जां तां किताबैं बिखरी परी एैं ।
281474976726942	आज सोमबार एै ।
281474976717767	बे लोग मोति प्यारु कत्त एैं ।
281474976726907	बु रोज बजार जाति एै ।
281474976729916	मोइ एक छोटौ केला देओ ।
281474976730098	बु बाएै किताब दै रऔ एै ।
281474976717943	बु भौतु ई माधुरमै गाति एै ।
281474976730184	जि पटरा मोटौ एै ।
281474976717774	बु बएै किताब दै रओ ।
281474976730020	तुम साथ आइ रए औ है न ।
281474976717759	बु बिना काई एै बताएं चलौ गऔ ।
281474976717879	मैं जानतूं कि कल्लि छुट्टी एै ।
281474976717741	बु सुंदरु एै । हैं न ?
281474976717890	बे लोग अपए अपए गांम चले गए ।
281474976727028	राधा नि अबैई अबै घर छोड़ौ एै ।
281474976717755	मैं बस्सि चामर खातूं ।
281474976717964	बु कपड़े धोइ रई ।
281474976726878	तुमैं कित्ती गाय चइंएैं ।
281474976717814	मोइ चामर बामर देओ ।
281474976717834	मैं जांगो जब मम्मी आ जागी ।
281474976717826	दफा है जा जां ति ।
281474976714321	कुत्ता भौंकि रएैं ।
281474976717889	मैं आजु ना खेलौ ।
281474976726862	मैं खुदए पसंद करतूं बु खुदए पंसद करती एै ।
281474976730169	मैं रोज चामर खातू ।
281474976714356	खुलि कि बोलूं तौ मोइ चाइ अच्छी न लगति ।
281474976717823	बु चाय बनाइ रई एै ।
281474976729952	दफा है जाऔ ।
281474976730100	नां मैं नां ई तुम जा परेसानी एै सोल्ब कस्सकत ।
281474976727115	बु कल्ल तक अपऔ काम खत्म कच्चुकौ होगौ ।
281474976727144	आया नि बच्चनि एै खानौ खिलाइ दऔ ।
281474976730057	बु बाएै एकु बच्चा देतु एै ।
281474976726964	बू घर में एैं ।
281474976717914	का तुम घर जांगे ।
281474976726866	पिछिली साल अक्टूबर मिं बारिश भई ।
281474976729918	मेओ पर रऔ एै ।
281474976727037	तुमनि सुबह चाबल खाए हते ।
281474976727102	पापा अपए बच्चन के लएैं खिलौना खरीदि लेऔ ।
281474976717843	का कल्ल तुम जां आइ सकत एैं ।
281474976717795	बानै कुल्हाड़ी ति पेड़ काट दऔ ।
281474976727044	बू बाएै किताब दै रऔ एै ।
281474976717668	तू भार मि जा ।
281474976717908	राजा नै अपई बऊ एै फूल दओ ।
281474976726938	तुम किनै पसंद कत्तऔ ।
281474976730111	बु नीचै गिरी गऔ ।
281474976727199	मैं खानो खाइ रऊं ।
281474976727005	हम सब एक मेला मिं जाइ रएैं ।
281474976718003	मैं राति में चामर खांगो ।
281474976726887	मोइ भूक लगि रई एै ।
281474976717946	बानि देखौ कि बे लोग पत्थर ति खेल रएैं ।
281474976714375	कुस्सी बाली बच्चन नि टोद्दई ।
281474976726987	राधा बाति प्यार कत्ति एै ।
281474976717638	खुलिकि कऊं तौ मोइ चाय पसंद नाइ ।
281474976717648	जि पटरौ मौंटौ एै ।
281474976727022	बु रोजु फुटबॉल खेन्तु एै ।
281474976717672	मैंनि जों ना कई कि बु खराबु एै ।
281474976730044	राजीब टोटौ सबन्ति लंबौ एै ।
281474976717978	पेड़ पै बंदरु एै ।
281474976717663	बु जां नाइ ।
281474976717781	गांम कौ जि सबन्ति पुरानौ पेड़ु एै ।
281474976727149	मैं तो रोज चाबल खातूं ।
281474976717716	छत्ति ति हर-हर पानी गिर रऔ एै ।
281474976717833	किसान कुदाल उड़ाल लै कि खेत मिं जात एैं ।
281474976717750	डकैतन नि घर कूं जराइ दऔ ।
281474976730200	मैंनि लड़की ति कमरा साफ करबायौ ।
281474976717862	हम एक मेला मि जाइ रएैं ।
281474976714345	किबाड कौ सिकड़ी टूटि गऔ ।
281474976727156	सूरज पूरब मि निकत्तु एै ।
281474976727190	मैं बस ति आंगो ।
281474976726863	मेऔ बस्सौ जाके लएैं खेत पै नईं जाइ सके ।
281474976730157	छात्र एै छड़ी ति ना पीटौ ।
281474976727131	मोह नां पतौ ।
281474976717757	तू कब आबैगौ ।
281474976730193	मोइ काऊ नि ना देखौ ।
281474976717674	बु सिरफ अपेन के लएै काम कर रई एै ।
281474976726952	बू रोज चाबल खातु एै ।
281474976717765	बु सच ना बोल रऔ । हैं ?
281474976730049	मेई भैन नि ऊ मेऔ विश्वास न करौ ।
281474976727214	राजू नि घर छोड़ि दओ ।
281474976730183	रूबी सबन्ति तेज भाजति एै ।
281474976727117	मोइ एक छोटौ केला देऔ ।
281474976730136	राधा और राजा एक दूसरे एै देखौ ।
281474976717739	मोइ थोड़ी चॉकलेट दिऔ ।
281474976717762	बु घर मि हतो ।
281474976726966	तुम रोज स्कूल जातऔ ।
281474976730189	सब लड़कीन मि बु सबन्ति सुंदर एै ।
281474976729973	मैं बाएै रोजु किताब देतूं ।
281474976726902	कल्ल बिन्नी चोर कूं पकल्लओ ।
281474976730171	मैं रात कूं चाबल खांगो ।
281474976729974	बु बाएै एक बच्चा दै रओ ।
281474976727168	बे सब मोति प्यार कत्त एैं ।
281474976730035	बु कल्ल नगर गयो ।
281474976727164	निकलो जां ति ।
281474976717934	बे सोइ रए ।
281474976727146	मेई भैन स्कूल गई एै ।
281474976717753	कल्ल बन्नि चोर पकल्लए ।
281474976717662	मैं बइ एक बच्चा दै रऊं ।
281474976727130	कल्लि सबेरि बु जंगल मिं जाबैऔ ।
281474976717735	मे आस पडौस मि सब भौतु अच्छे एैं ।
281474976729939	बानै कुल्हाड़ी ति पेड़ काटौ ।
