ID	Transcription
281474976720289	पिताजी अपन बच्चा के लागी खिलौना खरीदलथीन ।
281474976719753	ऊ दिल्ली जथीन ।
281474976731985	छत्ता पऽ भाग गेलई ।
281474976726495	रुबी सबसे तेज धावक हेयऽ ।
281474976731676	ऊ उ घर मे हे ।
281474976731396	हम कही थी जो ।
281474976732251	कल्लु रात मे चावल खतइ ।
281474976732009	हम लड़किया से झरुआ से रुम साफ करवइलीक ।
281474976731553	कल सबेरे ऊ जंगल जाइ थोतइ ।
281474976728045	किसान खेत मे कुदाल उदाल ले के जा हइ ।
281474976719832	ऊ कुछ देर पएलही चावल खलइ हे ।
281474976719650	ऊ हमर संप्रदाय के मुखिया हइ ।
281474976726831	लोग यहा इकट्ठा होल्थीन हल ।
281474976720302	हम जानऽ हि की कल छुट्टी हे ।
281474976719769	तोरा अइसे नऽ बतावे के चाही ।
281474976720494	हमर दोस्त के बहीन बिमार हइ ।
281474976732822	संख्या लिंग और सम्मान सुचक के जाच करऽ ।
281474976732648	कल अभी तक ऊ कलकत्ता पहुच गेलइ होते ।
281474976732231	रधवा मेजोरम मे रहऽ हइ ।
281474976732691	राधा ओतने अच्छा हइ जेतना अच्छा रुबी हइ ।
281474976720606	जा आउ पक्कल फल लेके आवऽ ।
281474976732141	इधर-उधर कितबवा बिगल परल हइ ।
281474976726824	ऊ मर गेल ।
281474976731798	हमरा कउन नऽ देखलक हे ।
281474976719672	केकरो यहा अंग्रेजी आवऽ हइ ।
281474976732052	लड़कवा सुत गेलइ होगा ।
281474976731850	ऊ कपरा फेकी थइ ।
281474976719592	अपन खाना खाये के बाद ऊ सुते चल गेलइ ।
281474976731591	ऊ मस्टराइन नऽ हइ ।
281474976719847	तु कब जएबे ।
281474976728139	तु रोज ओकरा बच्चा दे ।
281474976719843	ई बास के रस्सी हइ ।
281474976720534	को डंटा से ना पीटे ।
281474976731665	हमरा मालुम नऽ हे ।
281474976732713	हम कभी दारु नऽ पियऽ ही ।
281474976720394	तोहर तोर नाम का हउ ।
281474976732758	खराब मौसम के कारण हमनी गाँव नऽ जा पइली ।
281474976732044	कास हम आ पइती हल ।
281474976726723	हम खुद के आइना मे देखली ।
281474976719590	ऊ पत्थर तोर देलइ ।
281474976726665	निचे देवल उधारन के प्रारुप बतावऽ ।
281474976720350	ऊ बजार गेल हइ ।
281474976719648	महतो राधा से लम्बा हइ ।
281474976731452	घर मे हलइ ।
281474976719645	हम स्कुल नऽ जाएम ।
281474976720437	लइकन स्कुल जाइ थइ ।
281474976731976	हम तो ई नऽ कहली हे कि ऊ खराब नऽ हई ।
281474976719786	सब लड़की मे ऊ सबसे सुंदर हइ ।
281474976719662	हम रोज मैदान के जा ही ।
281474976731429	ऊ एगो बच्चा देइ थलइ ।
281474976720639	ऊ खाना खा लेलथीन ।
281474976732905	तु सवेरे चावल खएलऽ हल ।
281474976720630	ऊ बहुत ही सुंदर गावऽ हइ ।
281474976726497	ऊ घर केकर हेयऽ ।
281474976732911	हमरा लगता है ऊ नही आएगा ।
281474976728258	डकइत ने घर के जला देलइ ।
281474976732751	हमर घर बहुत ढ़ेर पेड़ हवऽ ।
281474976719547	हमरा दादी माँ हमरा बहुत मानी बिस्कुट देलन ।
281474976728062	ऊ इहा नऽ हइ ।
281474976732821	तोर घर कहा हवऽ ।
281474976720317	सबलोग परीक्षा पास नऽ करलइ ।
281474976719792	राधा मेजोरम मे रहऽ हइ ।
281474976732400	हम लड़किया से रुमवा साफ करवालीक हे ।
281474976732749	हम सुबह चावल खइली हल ।
281474976720686	का तु हमरा नऽ जानऽ हऽ ।
281474976728096	टिट्टु कइसे गिर गेलइ ।
281474976731948	ऊ हमरा प्यार करऽ हथीन ।
281474976732650	गाँव के ई सबसे पुराना पेर हइ ।
281474976732736	दरवाजा अपने आप खुल गेलवऽ ।
281474976732643	इहा धुम्रपान नऽ करेला हइ ।
281474976728069	ऊ भाड़ मे जाए ।
281474976719612	ऊ खासित-खासित मर गेलइ ।
281474976731592	पिछ्ले हफ्ता ऊ दिल्ली गेलथीन हल ।
281474976726742	जहा तहा किताब बिखरल पड़ल हे ।
281474976732198	हम बच्चा एगो ओकरा देइ थीक ।
281474976720544	हम ओकरा घर से बाहर ले जाएला चाहऽ ही सोमवार के ।
281474976731725	किरपा करके जो यहा से ।
281474976720257	जाहा ताहा किताब बिखरल हइ ।
281474976720604	कोई लइका क्लास मे नऽ अलइ ।
281474976732193	हम गिर गेली हली जखनी हमरा एगो कार टक्कर मारले हलइ तऽ ।
281474976732403	लड़कवा सुत गेलइ ।
281474976728053	ऊ घुट-घुट के पानी पी गेलइ ।
281474976719795	तु अब नऽ जा सकऽ हे ।
281474976719496	हम खाना खाइ थी ।
281474976727981	हमरा अब अराम मत करे दे ।
281474976731408	थोड़ा आउ चाय लऽ ।
281474976720651	किसान कुदाल-उदाल लेके खेत मे जाइ थथीन ।
281474976732700	कोई बच्चा नऽ अलबऽ ।
281474976731596	ऊ हमरा प्यार करऽ हे ।
281474976731822	हमरा दादी बहुते सारा बिस्कुट देलक ।
281474976732028	हर अदमियन के दस गो रुपइया देदे ।
281474976732111	ऊ रोज स्कुल जा हउ ।
281474976720535	कुर्सि लइकन के द्वारा तोरल गेलइ ।
281474976731853	बार-बार ओकरा भुते दिखाई देइ थइ ।
281474976728248	हम आज रात के सहर जाएल चही थीक ।
281474976720675	मजदुर के घर बनावेला पसास पत्थर के जरुरत हइ ।
281474976726640	ऊ दुध-वुध खरीदतन ।
281474976719745	तु बस संख्या पैसठ ले सकऽ हऽ कस्बा जएला ।
281474976719656	ऊ घुट-घुट पानी पी गेलइ ।
281474976731921	ऊ घरे मे हउ ।
281474976732180	बच्चवा से कुर्सि तोरावल गेलइ हे ।
281474976720420	रधवा अभी-अभी घर छोड़ देलइ ।
281474976728035	मेज पऽ दस किताब रखल हइ ।
281474976732466	हम सब के बिजली के तार के जरुरत हइ ।
281474976731910	मधुआ अपन बहीनी से जादे सुंदर हइ ।
281474976732314	सच बोलऽ हुक हमरा चाय नऽ पसंद हउ ।
281474976731379	हम गिर गेली जब हमरा एगो कार टक्कर मारलक ।
281474976719536	आग बहुत तेज लहकलइ हल ।
281474976731647	हमरा दोस्तवा के बहीनी बिमार हे ।
281474976720322	ऊ हँसते-हँसते पगला गेलइ ।
281474976728267	हमर बहन भी नऽ हमर बिसवास नऽ करलइ ।
281474976732305	तु का हमरा नऽ जानऽ ही ।
281474976720521	किरिपिया केवाड़ी खोल ।
281474976732223	गा सकलीक हे ।
281474976732170	ऊ धाय से गिर गेलइ ।
281474976720530	ऊ हमर गाँव के मुखिया हे ।
281474976728120	ऊ शायद ही कल अतइ ।
281474976720458	हम खाली भात खा ही ।
281474976726692	ऊ ओकरा एगो बच्चा देबऽ हे ।
281474976728223	ऊ सो गैलइ हल ।
281474976732047	हम एक पत्थर से घर बनइली ।
281474976719544	हम लड़की के झाड़ु से घरा साफ करवइली ।
281474976731775	सब लोग परिक्षा नऽ पास करलन ।
281474976732335	अएना मे खुद देखली हे ।
281474976719695	राधा आउ राजा एक दुसरा के देखलइ ।
281474976719779	ऊ चल देलथीन होते ।
281474976732888	तु ओकरा किताब देई थहु ।
281474976719748	दरवाजा अपने आप खुल गेलइ ।
281474976732904	तु अभी चावल खाइ थऽ ।
281474976728153	माय ने आया से बच्चा के खाना खिलवलइ ।
281474976731421	राधा नाच देलइ और मेहमान के मनोरंजन देखलइ ।
281474976732809	कल दस बजे सवेरे ऊ इहा होतवऽ ।
281474976728250	राधा ने नाच गेलइ आ मेहमानो के मनोरंजन करलइ ।
281474976720554	हमरा भुख नऽ लगल हे ।
281474976719776	मधु अपन बहीन से जादे सुंदर हइ ।
281474976719739	संख्या लिंग आउ सम्मान सुचक के जाच करऽ ।
281474976719841	हमर समुह मे तु सबसे अच्छा आदमी हऽ ।
281474976732273	आज हम रतवा मे शहर जाएला चाही थी ।
281474976731904	ऊ एगो अध्यापीका हई ।
281474976728066	का इ सही रहतइ तोरा ला ।
281474976728117	ऊ तीन सुअर घर के पिछे रहऽ हइ ।
281474976719725	चल जा ।
281474976732190	रोज तु स्कुल जा ही ।
281474976731478	ऊ चाह बनावी थइ ।
281474976731498	एहसान करके केवारी खोल दऽ ।
281474976731648	पेड़वा पर बंदर हइ ।
281474976719711	अगर अच्छा पानी होतइ तऽ अच्छा खेती होतइ ।
281474976720428	सगाई तोर देलइ ।
281474976726846	ऊ दु दिन पहिले बक्सा खोललइ हल ।
281474976731663	पतवा पेड़वा से निचे गिरी थइ ।
281474976728155	कोई के यहा अंगरेजी आवऽ हइ ।
281474976728054	ऊ सब अपना काम नऽ खतम करलइ ।
281474976731599	ऊ अपने के पसंद करऽ हइ ।
281474976719629	पिछ्ले सप्ताह ऊ दिल्ली चल गेलथीन हल ।
281474976731633	ऊ सब नऽ अपन बारे मे हमरा बतलइ ।
281474976732992	हम चाहऽ ही कि तु एगो अच्छा इंसान बनऽ ।
281474976732334	छत्रवा के डंडा से नऽ पिटहु ।
281474976720396	टिटो ने रधवा के सुतलइ ।
281474976732390	बाबुजी बचवा ला खिलौना खरीद लहु ।
281474976720654	तु कब जएबऽ ।
281474976720380	कल सुबह ऊ जंगल जाइ थोतइ ।
281474976728244	राधा सीता के बोललइ कि राखी खुद के पसंद करऽ हइ ।
281474976726697	ऊ दिल्ली अकेल्ले जा सकऽ हे ।
281474976720478	का ई सही रहतउ तोरा ला ।
281474976731472	ऊ सबसे रस्सी से बाँध दे ।
281474976732245	अब ओकरा घर पऽ होतइ ।
281474976719763	अगर तु नऽ पढ़बे तऽ फेल हो जएबे ।
281474976720671	हम उनका सिर खच से काट देली ।
281474976732051	ऊ स्कुल जाएला काहेला छोड़ देलइ ?
281474976732049	केवड़िया अपने आप खुल गेलइ ।
281474976727971	रुबिया सबसे तेज दौरी थइ रुबिया सबसे तेज दौरऽ हइ ।
281474976719791	राधा अबके अबके घर छोड़ देलइ ।
281474976731710	अगर पानी बरसतइ तऽ हम आज चिकेन बनवइक ।
281474976728023	शायद ऊ कल बहुत सुबह जल्दी अतइ ।
281474976731909	हम कल्हे नऽ खइली हल ।
281474976720599	हम ओकरा एगो किताब देबिक ।
281474976732346	अभी बच्चा ना अलउ ।
281474976731771	हम आज रात के सहर जाएल चाही थी ।
281474976732669	कउन अप्पन प्रशंसा करऽ हइ जो खुद के प्रशंसा करऽ हइ ।
281474976726685	हम ओकरा से काँच तोरवइली ।
281474976732218	घर-घर जा के हम जलावन इकट्ठा करली हे ।
281474976732917	ऊ गा नऽ सकलबऽ हे ।
281474976732850	ऊ जंगल मे हथीन ।
281474976719738	घर-घर जा कर हमनी जलावन इकट्ठा करली ।
281474976719493	हम रात के चावल खाएम ।
281474976726724	हाथी के हाथी के मारे के कोशिस कैलक ।
281474976732884	छतवा से हर-हर पानी गिरी थवऽ ।
281474976731740	जो यहा से दफा हो जो ।
281474976728187	तु अभी चावल खाइ थे ।
281474976731887	कानुन आदेश देइ थे कि दारु मंदिर, मस्जिद, चर्च के सामने नऽ पिए के चाही ।
281474976731441	हम ओकरा घर से बाहर ले जाए ला चाहित ही सोमार के ।
281474976731866	हम सवेरे भात बनइली हल ।
281474976732832	राधा सुती थोतवऽ ।
281474976720694	ऊ हमरा फोन करलक ।
281474976731629	हम कल्हे नऽ अइली हल ।
281474976731608	कत्ता मे देश के सबसे अच्छी मिठाई मिलऽ हइ ।
281474976731884	ऊ हथीया के मारे के कोशिस कर लइ हे ।
281474976731600	किसान कुदाल-उदाल लेके खेत मे जा हइ ।
281474976732467	वो सब अपने बारे मे हमरा बतलइ ।
281474976732325	महतउआ घुमे चल गेलइ हे ।
281474976720404	ई गाढ़ा लाल हइ ।
281474976719606	हम लड़की के कामवाली से घर साफ करवावे ला बोलली ।
281474976732971	हम स्कुल नऽ जबुअ ।
281474976732944	डकइत घर के जला देलइ ।
281474976732994	राधा और राजा एक दुसरे का देखी थथीन ।
281474976720595	तु हमरा साथ आवी थऽ नऽ ।
281474976732154	ऊ घरवा मे हलउ ।
281474976731484	आया लइका के खाना खिलऽ लइ ।
281474976731586	माँ नऽ आया से लइका को खाना खिललइ ।
281474976719835	ऊ घर के साफ करलइ ।
281474976731569	ऊ छेका तोर देलइ ।
281474976726802	हमरी दादी मा हमरा बहुत सारा बिस्कुट देलन ।
281474976731684	रजुआ नऽ घर छोड़ देलइ ।
281474976732682	कल तु शहर गेलऽ हल ।
281474976719563	पानी परी थलइ इ चलते हम खेत मे नऽ गेली ।
281474976728072	राधा आउ राजा एक दुसरे के देखलइ हे ।
281474976728078	किरपिया इहा से जा ।
281474976732680	सब लड़की कक्षा मे आएल हवऽ ।
281474976731752	कल ओकरा हम किताब देबइ ।
281474976731593	टोटु खाना बनावी थलइ ।
281474976731774	हमर आस पास सब बहुते अच्छा हथीन ।
281474976732811	खुल के बोली तऽ हमा चाय नऽ पसंद हवऽ ।
281474976719682	ऊ हाथी मारे के कोशिश कर लइ ।
281474976719737	चिरईं अब पेंड़ पर नऽ हइ ।
281474976728315	कल ऊ रात मे चावल खलथीन ।
281474976732923	ऊ कल तक अपन काम समाप्त कर लेतइ ।
281474976731886	हम ओकरा भएवा के देखलीक हे ।
281474976726680	ऊ तीन गो सुअर अपन घर के पिछे रखऽ हे ।
281474976731808	ऊ सुतल हल्थीन ।
281474976731957	हम ओकरा कल्हे बच्चा देबइक ।
281474976719823	ऊ कोन हइ ।
281474976720637	केवाड़ी खोलऽ ।
281474976726797	ऊ कल कुछ भी नऽ खैलन ।
281474976732369	रधवा सोई थइ ।
281474976726709	राधा सोई थे ।
281474976731791	हम रोज चलते-चलते थक गेली हे ।
281474976720501	हमरा अब अराम नऽ करे दे ।
281474976732139	हमरा एक दर्जन केलवा दिहऽ ।
281474976731840	जा नऽ ।
281474976719622	हम ओकरा एगो बच्चा देइ थी ।
281474976726730	तु सुबह मे चावल खैलऽ हल ।
281474976728216	कोन कोन जंगल जतइ ।
281474976720261	हम उहा नऽ जा सकऽ ही ।
281474976719717	ऊ खाना खा लेलइ हे ।
281474976732860	हम अब एगो मेला मे जाइ थुअ ।
281474976720631	ऊ गा नऽ सकतइ ।
281474976726769	ई पटरा मोटा हे ।
281474976720484	टिटो के मम्मी ने टिटो के राधा से सुतव ।
281474976732279	ऊ जंगलवा मे हइ ।
281474976720516	ऊ कल तक अपन काम खतम कर देले होथीन ।
281474976731496	हम जल्दी भागली हे ।
281474976719572	ऊ अलइ बइठलइ खलइ आउ चल गेलइ ।
281474976732120	ऊ गेंद के मारलई ।
281474976731831	ऊ कमरा साफ कर देलइ ।
281474976719735	हम कल स्कुल नऽ आएम ।
281474976726693	ऊ थोरा देर पहिले चावल खएलक हे ।
281474976720623	ऊ कपरा धुली थलइ ।
281474976731614	का हम तोरा कल्हे बुला सकऽ ही ।
281474976728042	बरसा हो रहलउ हे ।
281474976732367	हमारे पास पइसा नऽ रहते हलइ तऽ चल सकले हली ।
281474976731852	तु केकरा पसंद करऽ हे ?
281474976720503	ऊ बोललइ कि औरतीया जमीन पर सुतल हइ ।
281474976732868	ऊ एक दुसरा के अनुकरण करऽ हथुन ।
281474976728225	अगर हम आ पतीक हल ।
281474976726815	ऊ कल शायद ही अएतन ।
281474976732136	थोरा देर पहिले ना भात खालउ हे ।
281474976719633	कुर्सी लइकन के द्वारा तोरल गेलइ ।
281474976726493	तु कब जाइथऽ ।
281474976720481	ऊ दिली जतइ ।
281474976732640	राधा गाँव मे कही हइये नऽ हइ ।
281474976731549	ऊ ओकरा किताब दे हइ ।
281474976719596	राधा सिता से बोल लइ कि राखी खुद के पसंद करऽ हइ ।
281474976732634	ऊ खाना खा लेलवऽ ।
281474976732246	हम चावल आउ सब्जी खाई थी ।
281474976731894	मधुआ अप्पन बच्चा से बहुते प्यार करऽ हइ ।
281474976732864	किरिपिया जा ।
281474976719816	नऽ हम नऽ तु इ परसानी के हल कर सकऽ हऽ ।
281474976719775	कल सुबेरे ऊ जंगल मे जाइत रहतइ ।
281474976726786	राधा अभी-अभी घर छोड़ देलन ।
281474976720627	हम बस से आम ।
281474976726783	तु ओकरा रोज बच्चा दऽ ।
281474976732309	सरकार आदेश देलइ हे कि मंदिर, मस्जिद, चर्च के पास शराब दारु नऽ पियेला हइ ।
281474976731490	दारु के मंदिर मस्जिद चर्च के पास नऽ पियल जा हइ ।
281474976731577	हमनी सब एगो दोसर से मिलली ।
281474976732003	हमनी सब के बिजली के तार के जरुरत हइ ।
281474976728234	तोहर घर कोन सा हवऽ ।
281474976731514	ऊ सुती थलइ ।
281474976720277	ऊ अंगरेजी बोलऽ हइ ।
281474976719502	तु ओकरा रोज बच्चा देही ।
281474976720236	पानी पड़ी थलइ इहे चलते हम खेत मे नऽ गेली ।
281474976719580	हमा भात आउ सब्जी खाइ थी ।
281474976732706	पढ़े साल अक्टुबर मे बारिश होलइ हल ।
281474976732332	छत पऽ भाग गेलउ ऊ ।
281474976719504	उ सब के रस्सी से बाँध दे ।
281474976720688	जा ।
281474976732338	हम रोज मैदान करे जा ही ।
281474976732057	ऊ कुल्हड़िया से पेड़ काट देलइ ।
281474976731770	पिछलही सप्ताहवा मे ऊ दिल्ली गेलथीन हे ।
281474976720488	आज सोमबार हइ ।
281474976727996	तोहरा पता नऽ हबऽ ।
281474976732264	एगो ऊ दुसरा के बुराई करऽ हई ।
281474976732701	नदी मे पानी नऽ हवऽ ।
281474976719575	कोन कोन जंगल जएबे ।
281474976731658	कह तु ओकरा नऽ देखलही हे ।
281474976732235	रजिवा टिटुइया से लम्बा हइ ।
281474976720423	ऊ शादी के लागी एगो लड़्की के देखलइ ।
281474976731829	कल ऊ चोर के पकर लेलथीन हल ।
281474976728310	ऊ राधा ही हथीन जो खथीन ।
281474976720234	हमरा ई काम करे दे ।
281474976731612	रधवा नऽ अपना ला एगो सारी खरीदलइ ।
281474976732836	तोर नाम कउची हवऽ ।
281474976732941	हम कल ओकरा किताब देबइ ।
281474976732740	का ई तोरा ला सही रहतवऽ ।
281474976719810	ऊ यहा नऽ हथीन ।
281474976731785	ऊ रोजे फुटबौल खेलऽ हइ ।
281474976732866	हम ओकरा एगो बच्चा देइ थुअ ।
281474976720673	जा आउ देखऽ ।
281474976732880	ता पेड़ के निचे गिरी थवऽ ।
281474976731511	लइका स्कुल जाइ थइ ।
281474976732802	हमर परिवार के पास मुर्गा आउ मुर्गी हवऽ ।
281474976719507	हमरा आम अच्छा लगऽ हे ।
281474976732961	हमर दोस्त के बहन बिमार हइ ।
281474976732902	आग बहुत तेज लहर लबऽ हे ।
281474976720427	हम जबइ जब मम्मी आ जतइ ।
281474976732375	ऊ अलइ आउ बइठलइ आ खा के चल गेलइ ।
281474976719703	हम ओकरा किताब देइ थीक ।
281474976732841	ऊ गेंदवा के मारलवऽ ।
281474976731781	रधवा नाचलइ गलइ सब हित के मनो बहलऽलइ ।
281474976726634	राधा सीता के बोललक कि राखी अपने आप के पसंद करऽ हे ।
281474976728127	हम स्कुल नऽ जबइक ।
281474976732348	सुंदर फुल हइ नऽ ।
281474976728172	हमर दादी मे हमरा बहुत सारा बिस्कुट देलइ ।
281474976720228	हमरा थोड़ा चौकलेट दे ।
281474976719505	उ लोग हमरा से प्यार करऽ हथन ।
281474976719576	ऊ स्कुल जाएला काहे छोड़ देलइ ।
281474976732259	बजार अब हम जाइ थी ।
281474976728095	तोरा अभी नऽ नऽ चाही ।
281474976719833	ऊ देखलइ कि ऊ सब पत्थर से खेलीत हइ ।
281474976731861	रधवा भात धिरे से खा हइ ।
281474976732872	राधा सिता के बोलऽथुन राखी खुद के पसंद करऽ हथुन ।
281474976732130	हम आज नऽ खेल्लुक ।
281474976731788	कौनऽ बचवा नऽ अलइ ।
281474976726687	हर घर मे एगो कुत्ता हे ।
281474976732413	रोज भात खा ही ।
281474976732156	जबइ जब हमर मा अतइ ।
281474976731827	खाए के बाद सुते ला ।
281474976719755	हम जाइ थली ।
281474976719714	ऊ कल नगर गेलइ हल ।
281474976728097	पिछले हफ्ता ऊ दिल्ली जा चुकलइ हे ।
281474976732128	हमर अगल बगल के परोसी सब बहुते अच्छा हइ ।
281474976732058	हमरा जाएदऽ आ तु चाय पियऽ ।
281474976732208	ऊ ओका बच्चा देइ थऽ नऽ ।
281474976719647	कलकत्ता मे देश के सबसे अच्छा मिठाइ मिलऽ हइ ।
281474976720303	हम दुन्नो एक दुसरा से मिलले हली ।
281474976732361	तुम अभी भात खाइ थऽ ।
281474976726771	गेंद के मारलक ।
281474976732330	ओकर नाम क्रिष्णवा हइ ।
281474976728150	घर-घर जा के हम जलावन एकट्ठा कइली ।
281474976720479	सब लड़किया क्लास मे अले हइ ।
281474976731471	ऊ उछ्ले-उछल के घर अप्पन पहुच गेलइ ।
281474976732213	टंकिया मे पानी नऽ हउ ।
281474976719730	राधा हमरा पैर से मारल आउ भाग गेल ।
281474976719707	ऊ एक अध्यापीका हलथीन ।
281474976732928	ऊ एगो अध्यापिका हइ ।
281474976719692	ऊ राधा ही हइ जो खतइ ।
281474976720326	जो आउ पकल कुछ फल लि आओ ।
281474976720648	जल्दी दरवाजा खोलऽ ।
281474976731583	घरे-घरे जा के हम जलवना एकट्ठा करली ।
281474976731970	टंकिया मे पानी नऽ हइ ।
281474976728147	किरप्या जा ।
281474976731445	बेंच पे सब दस किताब हइ ।
281474976719523	टंकी में पानी नऽ हइ ।
281474976732150	पेड़वा पर बांदर हइ ।
281474976732179	अब हम एगो मेला मे जाइथी ।
281474976731937	ओकर बिमारी के बारे मे कुछो नऽ कहल जा सकलइ हे ।
281474976719579	हमरा पास पइसा नऽ हे ।
281474976731419	खाए के बाद सुत ।
281474976719495	राजु घर छोड़ देलइ ।
281474976719814	ऊ बहुत अच्छा गावऽ हइ ।
281474976719488	हम ओकरा रोज किताब दे ही ।
281474976726652	ई बास के रस्सी हे ।
281474976720553	ऊ कपरा धोई थलइ ।
281474976728178	सुर्य पुरब मे उगऽ हइ ।
281474976732378	का तु कल यहा पे आ सकले हे ।
281474976720491	ऊ फुटबौल हमेशा खेलऽ हइ ।
281474976732176	ऊ स्कुलवा जाएला काहे छोड़ देलइ ।
281474976732445	अंदर मत आओ ।
281474976732386	ऊ घरवा मे होतइ ।
281474976728200	पतिया पेड़ से निचे गिरऽ हइ ।
281474976719630	अगर हम आ पइती हल ।
281474976719634	हमरा जएदऽ आउ चाय पियऽ ।
281474976732256	दुन्हो हम एक दुसरे से मिलली ।
281474976732322	रधवा अपना ला एगो सारी खरीद लइ ।
281474976720324	हवा के बजह से ऊ मर गेलइ ।
281474976720371	हम लड़की के कामबाली से कमरा साफ करवावे ला बोलली ।
281474976732449	का तु अभी आ सकली हे ।
281474976728249	ऊ चल देलइ होते ।
281474976720346	का तु अपन काम नऽ कइले हऽ ।
281474976728290	हम चाही थी कि तु एक अच्छा इंसान बनऽ ।
281474976731507	हम सवेरे चावल बनइली हल ।
281474976732746	आझ बारिस होतवऽ ।
281474976719831	हमनी के तार के जरुरत हइ ।
281474976719741	ऊ रोज स्कुल जा हलइ ।
281474976732743	हम अब खेत मे जाइ थुअ ।
281474976719514	ऊ चल देलन होते ।
281474976719657	ऊ ओकरा किताब देबऽ हइ ।
281474976726838	हम ओकरा घर से बाहर ले जाएल चाही थी सोमार के ।
281474976726861	हमरा एगो छोटा केला दऽ ।
281474976720359	हम अब ओकरा से नऽ मिलऽ ही ।
281474976728190	बच्चा सांती से सोइ थइ ।
281474976732181	हमरा जाएदऽ तु चाय पियऽ ।
281474976732471	आज सोमवार हइ ।
281474976732931	तुम घर जएबऽ ।
281474976732350	अगर अच्छा बारिश होतइ नऽ तऽ अच्छा खेती होतइ ।
281474976719655	डकैतवा घर के जला देलइ ।
281474976726850	ऊ एगो अध्यापिका हथ ।
281474976726644	का तु ओकरा देखलऽ हे नऽ ।
281474976720269	कोई अपन तारीफ करऽ हइ ।
281474976728001	ई गट्ठा लाल हइ ।
281474976732723	ऊ दिल्ली जथुन ।
281474976726822	ऊ कल नगर गेलन हल ।
281474976719758	हमर माय धिरे-धिरे खाना खा हथन ।
281474976726774	हमरा सिर दर्द होइ थे ।
281474976732981	चिड़िया अभी पेड़ पऽ नऽ हइ ।
281474976731895	हम ओकरा एगो किताब देई थीक ।
281474976732287	पिछला साल अक्टुबरवा मे बारिश होले हलइ नऽ ।
281474976732269	हम चाहऽ हि कि ऊ रोज खेतवा मे जाए ।
281474976719806	हमरा आस परोस मे सब बहुत अच्छा हथीन ।
281474976732319	हमर यार के बहीनी बिमार हइ ।
281474976728005	खोल के बोल तु, हमरा चाय पसंद नऽ हे ।
281474976732308	ऊ हमरा से प्यार करऽ हइ ।
281474976732808	ऊ कल कलकत्ता जतवऽ ।
281474976731835	केवारी खोल ।
281474976732770	ऊ पत्थर तोर देलवऽ ।
281474976731525	रधवा सितवा के बोललइ कि रखिया को नऽ पसंद करऽ हइ ।
281474976720663	ऊ घर बड़का हइ ।
281474976720670	का हम तोरा कल बुला सकऽ ही ।
281474976719644	हम रोज चलीत चलीत थक गेल ही ।
281474976720349	हम खुद के पसंद करऽ ही ।
281474976719673	तु भार मे जो ।
281474976732039	यहा नशाखोरी करेला मना हइ ।
281474976720287	भाग जाओ ।
281474976731347	इहा धुम्रपान जानलेवा हइ ।
281474976732948	ऊ तीन गो सुअर घर के पीछे रखऽ हइ ।
281474976720692	तु रोज चावल खा हऽ ।
281474976726761	हम लड़की से कमरा साफ करवइली ।
281474976720467	अब हमरा खाएला होतक ।
281474976720260	हम पत्थर से घर बनइली हे ।
281474976726722	हम आउर हमर भाई साथ मे खेलम ।
281474976731506	एहसान करके जो ।
281474976732185	काल्हे तु शहर गेले हले ।
281474976732870	ऊ घुट-घुट कर पानी पी गेलवऽ ।
281474976720251	ऊ मास्टर नऽ हइ ।
281474976732000	सितवा रधवा के सुलऽ लइ ।
281474976719780	तु रोज भात खा हे ।
281474976732010	चाय पियल जाए ।
281474976732169	ऊ अपन कमवा कल कर देले होतइ ।
281474976731537	ऊ सब नऽ अपन काम नऽ खतम करलइ ।
281474976726677	किरपा करके जाईं ।
281474976732778	हम गिर गेलुआ जब हमरा एगो कार ने धक्का मारलवऽ ।
281474976728246	हम ओकरा कल किताब देबइक ।
281474976732752	हम नऽ खइली होगा ।
281474976720489	ऊ चल देले होतन ।
281474976726825	ई लम्बा पेड़ हे ।
281474976732398	ऊ कुदरिया से पेड़वा के काट लइ ।
281474976732042	तोहर घर कोन हउ ।
281474976732268	गउआ के सबसे पुराना पेड़ हइ ।
281474976731501	टेबुल पे दुगो किताब हइ ।
281474976732792	मेज पर दस गो किताब हवऽ ।
281474976726772	हमरा जाएदऽ आउ चाय पियऽ ।
281474976732757	बार-बार ओकरा भुत लउकलवऽ ।
281474976731795	अब पेर पर चिड़इया नऽ हउ ।
281474976720709	पापा अप्पन बच्चा के लिए खेलौना खरीदलऽथीन ।
281474976731856	रधवा गाँव मे कनहु नऽ हइ ।
281474976732776	हम आउ हमर भाई साथ मे खेल तबऽ ।
281474976728257	बरसा हो रहलइ हल इसी कारण हम खेत मे नऽ जा सकलीक ।
281474976719581	हम कभी दारु नऽ लेबऽ ही ।
281474976732381	तनी सा चाय-उय ले लऽ ।
281474976720222	तु अभी भात खाइ थे ।
281474976731412	ऊ चल देल्थीन होते ।
281474976726840	हम सवेरे चावल खइली हल ।
281474976720297	ऊ स्कुल जाएला काहेला छोड़ देलइ ।
281474976719535	ऊ सिर्फ अपन परिवारे ला काम करी थइ ।
281474976732299	हम ओकर सिसा तोरव देलीक ।
281474976720278	हम रोज मैदान जा ही ।
281474976719503	हमरा भुख नऽ हे ।
281474976731358	हम लड़्की के काम कमरा साफ करवइली ।
281474976732318	ऊ बहुत अच्छा गावऽ हउ ।
