ID	Transcription
281474976716523	हम पाथर से घर बनाये अही ।
281474976716525	हम नाही खाये ।
281474976716526	राधा चावल धीरे खाई ।
281474976716527	कल एतना समय वे कलकत्ता पहुंच गय रहिहैं ।
281474976716529	वे सब चला गा होतें ।
281474976716423	छते से हरहराय के पानी गिरत अहय ।
281474976716424	होय सकत है वे कल सुबेरे जलदी आवयं ।
281474976716425	वे एक अध्यापिका रहीं ।
281474976716426	वे पत्थर तोड देहें ।
281474976716427	वे उनका किताब देइहैं ।
281474976716428	वे सब अंग्रेजी बोला थें ।
281474976716429	ई गाढा लाल अहय ।
281474976716430	संख्या लिंग अउर सम्मानसूचक कय जाँच करा ।
281474976716431	बच्चा जलदी-जलदी चलत रहन ।
281474976716432	हम नाही खाये होब ।
281474976716434	हरीश घर छोड देहें ।
281474976716332	हम दुइनौ जने एक दुसरे से मिले ।
281474976716333	घरे-घरे जाय के हम जलावन एकट्ठा करे ।
281474976716334	वे मैदान जात अहय ।
281474976716335	हमका एक छोटा केला दय दिया ।
281474976716336	वे रोज बाजार जा थीं ।
281474976716337	वे बोली की औरत जमीन पय सोवति अहैं ।
281474976716339	वे बिना केहू का बताये चला गयें ।
281474976716172	बार-बार उनका भूत देखान ।
281474976716173	फ़ूल सुन्दर अहय,अहय ना ।
281474976716174	तू बाजार जात अहा ।
281474976716175	हमरे भूख नाही बा ।
281474976716176	हम लडकी का झाडू से कमरा साफ़ करवाइन ।
281474976716177	महतो तैरय चला गयें ।
281474976716178	उ रोज स्कूल जात रहन ।
281474976716179	हमतॊ राधा से लम्बा अहयं ।
281474976716180	हम गाय सकी थय ।
281474976716181	दरवाजा अपुनय खुली गवा ।
281474976716182	बच्चा स्कूल जात अहय ।
281474976716183	उ अबे स्कूल जाति अहय ।
281474976716287	का तू घरे जाब्या ।
281474976716288	हम रोज मैदान से जाई थय ।
281474976716289	हमरे परिवार के पास मुर्गा अउर मुर्गी अहय ।
281474976716290	वे जँगल मा अहयं ।
281474976716292	हम खाना ना खाब ।
281474976716294	के के जंगल जाये ।
281474976716297	वे एक अध्यापिका अहयं ।
281474976716196	तू बस सँख्या पैंसठ लय सका थ्य कस्बा जाय के खातिर ।
281474976716197	दरवाजा खोलय क्रम ।
281474976716198	तू खुद्य़ से चावल बनाया ।
281474976716199	हम वोहका एक बच्चा देत अही ।
281474976716200	उ हँसत-हँसत पागल होय गय ।
281474976716202	हम कल वोहका बच्चा देबय ।
281474976716203	रमेश दौडिन ।
281474976716205	सब लोग परीक्षा पास नही कय पायें ।
281474976716206	ई पटरा मॊट अहय ।
281474976716483	टीटू के माई टीटू से राधा का बोलवाईं ।
281474976716484	वे हाथी मारय कय कोशिश करें ।
281474976716486	हम रात कईं चावल खाब ।
281474976716487	मधू अपने बहिन से जादा सुन्दरि अहयं ।
281474976716488	अगर तू पढाई ना करब्या तव फ़ेल होय जाबा ।
281474976716489	हम जाबय जब माई आय जइहैं ।
281474976716490	हमका चावल वोवल दिया ।
281474976716399	हमरे घरे मा बहुत सारा पेड अहयं ।
281474976716400	नीचे दीन गवा उदाहरण कय प्रारुप बतावयं ।
281474976716401	वे सोवत अहयं ।
281474976716402	का तू हमका नाही जनत्या ।
281474976716405	वे गाय नही सकतें ।
281474976716406	हम बस से आउब ।
281474976716407	राधा वोतनी अच्छी अहयं जेतना की रूबी ।
281474976716408	राधा अउर राजा एक दूसरे का देखें ।
281474976716409	बरसात होत अहय ।
281474976716236	हियाँ से चला जा ।
281474976716237	वे कमरा का साफ़ करें ।
281474976716238	हम चलि नाही पावत अही ।
281474976716239	वे कुल्हाडी से पेड काट डालें ।
281474976716240	हर आदमिन का दस रुपया दिया ।
281474976716241	तू कल कलकत्ता जाब्या ।
281474976716242	राधा नाचिन गाइन अउर मेहमानन कय मनोरञ्ज्न करिन ।
281474976716243	वे हमका फ़ोन करें ।
281474976716309	तू वोहका रोज किताब दिया थ्या ।
281474976716310	हम सिर्फ़ चावल खाई थे ।
281474976716311	हियाँ धुम्रपान करब मना अहय ।
281474976716312	हम खुद का पसन्द करी थे वे खुद का पसन्द करा थीं ।
281474976716313	वे धडाम से गिर गयें ।
281474976716314	हम आज रात कई शहर जाय चाहत अही ।
281474976716315	उन लोगन का रस्सी से बाँध दिया ।
281474976716316	हम कबो शराब नाही लीत ।
281474976716318	हमका ब आराम ना करय दिया ।
281474976716219	दरवाजा कय सिकडी टूट बा ।
281474976716220	वे आयेन बैठेन खायेन अउर चला गयेन ।
281474976716221	का तू वोहका देखे अहा नाही ।
281474976716222	तू वोहका किताब देत अहा ।
281474976716223	हमरे समूह मा तू सबसे अच्छा इन्सान अहा ।
281474976716445	हम गिर गये जब एक कार हमका टक्कर मारिस ।
281474976716446	का तू आपन काम नाही करया ।
281474976716447	हम अब उनसे नाही मिलित ।
281474976716448	हमरे दोस्त कय बहिन बिमारि अहय ।
281474976716449	वे सब रोजय बाजार जा थें ।
281474976716451	हमका पता नाही अहय ।
281474976716452	हम खुद का शीशा मा देखिन ।
281474976716381	कोनव भी बच्चा नाही आयें ।
281474976716382	वे स्कूल जाय काहे छोड देहें ।
281474976716383	तू अब ना जा ।
281474976716384	भारत मा सबसे लम्बी नदी गंगा अहय ।
281474976716387	वे छत पय भाग गईं ।
281474976716388	ना हम ना तू यह परेशानी का हल कय सकी थे ।
281474976716389	मेज पय दस किताब अहयं ।
281474976716462	तोहाय नाम काव अहय ।
281474976716516	टीटू खाना बनावत रहें ।
281474976716364	तोहार घर कहाँ अहय ।
281474976716365	वे रोज बाजार जा थें ।
281474976716366	भूख से हमार अंतरी कुरकुरात अहय ।
281474976716367	वे घूंट-घूंट पानी पी गयें ।
281474976716368	ऊ घर बडा अहय ।
281474976716370	प्रवेश ना करें ।
281474976716371	तोहका केतना गाय चाही ।
281474976716463	सीता अउर राजा का लाग की वे एक दूसरे से लडत अहयं ।
281474976716464	हम जात रहे ।
281474976716465	आज सोम्मार आय ।
281474976716466	आया बच्चा का खाना खावाईं ।
281474976716467	सब लदकियन मा वे सब्से सुन्दरी अहय ।
281474976716468	चिडिया पेडे पय नाही अहयं ।
281474976716469	कुत्तय भौंकत अहयं ।
281474976716470	वे खाना खाय लेहे अहयं ।
281474976716255	तू रोज चावल खा थ्या ।
281474976716257	खाई के बाद सोया ।
281474976716259	कुत्तवय बच्चन का रोवाय देहें ।
281474976716260	तू वोहका बच्चा देत अहा ।
281474976716261	राधा का केतना पैसा मिला ।
281474976716262	हम अबे तक नाही खाये रहे ।
281474976716708	कानून आदेश दियय की शराब का मन्दिर,मस्जिद चर्च के पास ना पियय का चाही ।
281474976716531	वह बहुत ही मधुरमय गाती है ।
281474976716532	राधा धीरे चावल खाई ।
281474976716533	तुम रोज स्कूल जाते हॊ ।
281474976716534	प्रवेश ना करे ।
281474976716535	मै रात को चावल खाँउगा ।
281474976716536	तुम उसे रोज बच्चा दो ।
281474976716537	कुत्ते ने बच्चे को रुला दिया ।
281474976716538	यदि अच्छी वर्षा होगी तो अच्छी खेती होगी ।
281474976716539	तुम रात मे चावल खाओगे ।
281474976716540	टीटो ने राधा को सुलाया ।
281474976716541	वह कलकत्ता से आयेगी ।
281474976716542	छत से हर-हर पानी गिर रहा है ।
281474976716543	सारी लडकियाँ कक्षा मे आयी हैं ।
281474976716544	मुझे थोडा चाकलेट दो ।
281474976716689	कुत्ता भौकत अहयं ।
281474976716690	हम का पता नही ना ।
281474976716691	ऊ अबही मैदान जात अहय ।
281474976716692	वोहकय नाम कृष्णा अहय ।
281474976716693	ऊ घर मा अहय ।
281474976716694	तू अब हिलय का ना चाही ।
281474976716695	तू काल शहर गा रह्या ।
281474976716698	आस-पास अउर दूर-दराज कय सब लोग सभा मा पहुँचा रहें ।
281474976716825	इ गाढा लाल अहय ।
281474976716828	दरवाजा खोला ।
281474976716830	वे पत्थर तोड देहे ।
281474976716831	सूबेरेन चावल बनाइन ।
281474976716833	तेजी से भागिन ।
281474976716618	सूरज पूरबय मा उगा थय ।
281474976716619	हमरे परिवार मा मुर्गा अउर मुरगी अहय ।
281474976716620	हम सिरिफ़ चावलय खाई थे ।
281474976716621	तू खुदय से चावल बनाया ।
281474976716623	तू अबे चावलय खात अहा ।
281474976716625	दरवाजा अपने आपय खुल गवा ।
281474976716626	वे धडाम से गिर गये ।
281474976716627	कईव बार वोहका भूत देखान ।
281474976716557	पेड पर बन्दर अहय ।
281474976716617	केहू का हियाँ अंग्रेजी आवा थय ।
281474976716638	तोहार घर कौन आय ।
281474976716652	तू वोहका किताब दियत अहा ।
281474976716762	मेज पय दस किताब अहय ।
281474976716763	अब वोहसे नाही मिली थय ।
281474976716764	वे स्कूल जाब काहे छोड देहें ।
281474976716765	हमरे समूह मा तु सबसे अच्छा इंसान अहा ।
281474976716766	काल स्कूल ना आउबय ।
281474976716767	उ आपन काम नाही खतम कीहीं ।
281474976716768	वे अग़्रेजी बोला थीं ।
281474976716769	जा अउर कुछ पाथर लैके आवा ।
281474976716770	वे सोवत रहे हें ।
281474976716771	हमाय बहिन विद्यालय मा अहय ।
281474976716772	हमसे बिना पूछे अन्दर ना आया ।
281474976716773	ऊ आइस बैठिस खाइस अउर चला गा ।
281474976716774	उ काल्ह नगर गवा ।
281474976716573	चिडिया पेड पय नही ना ।
281474976716574	के का केतना पैसा मिला ।
281474976716575	हम काल तुहका बच्चा देबय ।
281474976716576	राधा सीता से बोली की राखी खुदय का पसन्द करा थीं ।
281474976716577	कृपा कयके दरवाजवा खोल दिया ।
281474976716578	हम ऐतुवार का कलकत्ता जाबय ।
281474976716579	सब जने पास नही भये ।
281474976716580	उ तव कल कुछहु नही खाइस ।
281474976716581	हम अउर हमार भाय साथय मा खेला थय ।
281474976716583	टीटो के अम्मा टीटोवय से राधा को सोवावा थीं ।
281474976716653	वे घर मा होइहैं ।
281474976716654	उन सबका रस्सी से बांध दिया ।
281474976716658	वे एक मस्ट्राइन रहीं ।
281474976716659	कुर्सी लडकवय तोडे ।
281474976716660	राजा आपन घर काल्ह छोड देहें ।
281474976716866	काल्ह यह समय तक ऊ कलकत्ता पहुंच गय रही ।
281474976716870	उ उछल-उछल के अपने घर पहुँच गवा ।
281474976716871	ऊ वोहका किताब दियत रहन ।
281474976716872	वोहका काल्ह बच्चा देबय ।
281474976716873	वे बिना केहू का बतायेन चला गयें ।
281474976716875	राधा गाँव मा कतहूं नाही अहयं ।
281474976716876	ऊ अपने बहिन से जादय सुन्दरी अहय ।
281474976716877	ऊ शिक्षक नाही अहय ।
281474976716879	रूबी राधा से लम्बा अहय ।
281474976716880	काल्ह दस बजे सबेरे ऊ हियाँ रहे ।
281474976716736	उ वोहका किताब दे ।
281474976716737	तू हमका नही जाना तहा ।
281474976716738	हमार बहिन ही हमार विश्वास नही किहीं ।
281474976716740	घर मा बहुत सारे पेड अहयं ।
281474976716741	बारिश हुअति अहय ।
281474976716743	नही खाये अही ।
281474976716744	नाही खाये रहे ।
281474976716746	कोनव बच्चा नाही आवा ।
281474976716791	छात्र का छडी से ना पीटय ।
281474976716792	ऊ सोवत अहय ।
281474976716793	ऊ पानी पी गवा ।
281474976716794	कृपा करके जा ।
281474976716795	जंगल मा अहयं ।
281474976716797	राधा रमेश के साथे शहर गय ।
281474976716798	टेबल पय दुय किताब अहय ।
281474976716558	सब जने का दस रुपया दय दिया ।
281474976716559	हम दुइनौ जने एक दुसरे से मिली थे ।
281474976716560	सब घरे मा एक कुत्ता अहय ।
281474976716561	हमका खाना खाय का अहै ।
281474976716562	वह शायद कलिहैं आवा ।
281474976716563	ऊ अबे घरय पय होई ।
281474976716564	ऊ तीन सुवर घर के पिछवा रक्खा थय ।
281474976716565	राधा अपने लिए एक साडी खरीदीं ।
281474976716567	हम वोहसे काँच तोडवाइन ।
281474976716570	उ घर मा रहा ।
281474976716571	ना हम ना तू यह परेशानी का हल कय सकत रहिन ।
281474976716572	उ वोहका एक बच्चा दियत अहय ।
281474976716671	कल सबेरे वे जंगल जात रही ।
281474976716675	वे काल नगर गा रहें ।
281474976716676	सभी लडकियन मा ऊ सबसे सुन्दर अहय ।
281474976716677	ऊ धीरे चला थय ।
281474976716678	हम ई नाही कहिन की ऊ खराब नही ना अहय ।
281474976716679	वे काल्ह कलकत्ता जाई ।
281474976716598	आया से बच्चा का खाना खेलाई ।
281474976716600	हियाँ धूम्रपान करब मना अहय ।
281474976716601	हम सबका बिजली के तार कय जरुरत अहय ।
281474976716603	वे राधय अही जौन खइहैं ।
281474976716605	वे सब हमका अपने बारे मा बताये ं ।
281474976716709	वे दुपहर मा गइहैं ।
281474976716710	हम बस से आउबय ।
281474976716711	मजदूर का घर बनावय के बरे पचास पत्थर कय जरुरति अहय ।
281474976716712	वे गेँद का मारें ।
281474976716713	तु वोहका किताब दियत अहा ।
281474976716715	बच्चा जलदी जलदी चलत रहन है ।
281474976716716	हम सिरफ़ चावलय खायी थे ।
281474976716717	हम अब बजार जात अही ।
281474976716718	कल वे रात मा चावल खाइहैं ।
281474976716719	दरवाजा कय सिकडी टूटी अहय ।
281474976716720	शायद उ काल्ह सुबेरे जलदी आवय ।
281474976716722	काल उनहिन चोर का पकड लेहे रहें ।
281474976716723	तोहार नाम का अहय ।
281474976716724	हम वोहका एक किताब दियत अही ।
281474976716641	राधा वोतनिन अच्छी अहयं जेतनी रूबी ।
281474976716642	वे बाजार गा है ।
281474976716643	वे दिल्ल्ली जइहैं ।
281474976716644	ऊ तव छत पय भाग गय ।
281474976716645	राधा वोतनी अच्छी अहय जेतनी की रूबी ।
281474976716646	सब जने परीक्षा पास नही भयें ।
281474976716647	उनका एक बच्चा दियत अही ।
281474976716648	नीचवा देहे उदाहरण कय प्रारुप बतावा ।
281474976716649	वे वोहका किताब दियत अहय ।
281474976716651	वे मस्टराइन भईं ।
281474976716852	तुहका ऐसे ना बतावय का चाही ।
281474976716854	उनका जाय दिया अउर चाय पिया ।
281474976716858	अम्मा आया से बच्चा का खाना खावावाई ।
281474976716859	कुछ लडकय कक्षा मा नाही आयें ।
281474976716860	वे हमरे सम्प्रदाय कय मुखिया अहें ।
281474976716861	फ़ूल सुन्दर अहय है ना ।
281474976716862	राधा हमका पैर से मारी अव भाग गईं ।
281474976716864	वे लोग हमसे प्यार करती हैं ।
281474976716865	तू कब जाबा ।
281474976716882	के खुदय कय प्रशंसा करा थय जे खुदय कय प्रशंसा करा थय ।
281474976716883	हमरे पास पैसा ना होत तौ हम चल सकत रहिन ।
281474976716884	ऊ सिरफ़ अपने परिवारय के खातिर काम करती अहय ।
281474976716885	भगवान तोहाय भला करय ।
281474976716887	ऊ सच नही बोलत अहय है ना ।
281474976716888	हम वोहका काल्ह किताब देबय ।
281474976716889	राधा नाची गायी अउर मेहमानन कय मनोरंजन किहीं ।
281474976716777	हमका नाही लागत की ऊ आये ।
281474976716778	चाय बनावति अहय्.न ।
281474976716779	हम वोहका घर से बाहर लै जावा चाहत अही सोमवार का ।
281474976716780	सीता अउर राजा का लाग की वे एक दूसरे से लडत रहे हें ।
281474976716781	टैंक मा पानी नाही अहय ।
281474976716782	हम मैदान जात अही ।
281474976716783	तू काल कलकत्ता जाबा ।
281474976716784	गांव कय ई सबसे पुरान पेड अहय ।
281474976716785	तनिक देर पहिलेन चावल खायें ।
281474976716786	हम लडकिया का काम करय वाली से कमरा साफ़ करावय का बोला है ।
281474976716787	संख्या,लिग़,अउर सम्मानसुचक कय जाँच करा ।
281474976716789	वे स्कूल जात अहयं ।
281474976716748	रुबी सबय से तेज दौडा थय ।
281474976716749	उनका लागा थय की ऊ ना आये ।
281474976716751	आज रातय का शहर जावा चाहत अही ।
281474976716752	हमरे सर मा दर्द हुअत अहय ।
281474976716753	राधा अबहिन अबहिन घर का छोड दिहिन ।
281474976716754	तू वोहका बच्चा दियत अहा ।
281474976716755	तू कबो शराब नाही लेइत ।
281474976716757	हम कतहू भी जाय सकी थे ।
281474976716758	हम गिर गइन जब हमका एक कार टक्कर मारी से ।
281474976716759	हमका चावल वावल दय दिया ।
281474976716760	दूसरे कय अनुकरण करा थी ।
281474976716761	तू आपन काम नही केहे अहा ।
281474976716810	नही जाय सकत ।
281474976716812	पिछलेन सप्ताह वे दिल्ली जाय चुका हय ।
281474976716814	किसान कुदार-उदार लैके खेत मा जा थीं ।
281474976716815	तू हमरे साथ अउबा ह ना ।
281474976716817	खराब मौसम के वजह से हम लोग गाँव नाही जाय पाइन ।
281474976716819	उनका जाय दिया ।
281474976716820	हम काल्ह दार्जिलिग जाबय ।
281474976716821	वे पंचय अपने -अपने गाँव चला गयें ।
281474976716822	का तू काल्ह हियाँ आय सका थ्या ।
281474976716823	हम हियाँ तुहका देखय आवा अही ।
281474976716545	डकैतों ने घर को जला दिया ।
281474976716546	राजीव टोटो सब्से लम्बा है ।
281474976716547	खुल के बोली तौ हमका चाय नही ना पसन्द अहय ।
281474976716548	महतो तैरय चला गा है ।
281474976716549	अगर वह कल आवा होत अतव हम मनाय सकत रहिन ।
281474976716550	वे बोलति अहयं कि औरत जमीन पय सोवत रही ।
281474976716553	लोग हियाँ एकट्टा अहयं ।
281474976716555	वे घर मा रहे ।
281474976716843	तू बस संख्या पैंसठ लय सका थ्या कस्बा जाय के खातिर ।
281474976716846	ऊ कपडा धुलत रही ।
281474976716847	भुख से हमार अंतरी कुरकुरात अहय ।
281474976716848	खाना खाये के बाद वे सोवय चला गये ।
281474976716851	हमका भूख नाही अहय ।
281474976716588	हमरे पास पैसा नही ना ।
281474976716589	वे दुइ दिन पहिलेन बाक्स खोलेन रहे ।
281474976716590	वे काल्ह कलकत्ता जइहैं ।
281474976716592	हम हुआ नही जाय सकत रहिन ।
281474976716593	तू सबे रे चावल खाये रह्या ।
281474976716594	केहू खुदय कय तारीफ़ नही करा थय ।
281474976716595	पतिवय पेडवा से नीचेन गिरती अहय ।
281474976716725	सबेरेन चावल खाये रही ने ।
281474976716726	दिल्ली अकेलेन जाय सकत है ।
281474976716728	हमरे आस-पडोस मा सबै बहुत अच्छा है ।
281474976716730	छॊटय केला देहा ।
281474976716731	उ फ़ुटबाल रोजय खेला थय ।
281474976716732	उ हियाँ नही ना अहय ।
281474976716733	हम नाही खाये होबय ।
281474976716734	राधय के कारण से ऊ मर गवा ।
281474976716699	सूरज पूरब मा उगा थय ।
281474976716700	के के जंगल मा जाये ।
281474976716701	राधा अउर राजा एक दुसरे का देखें ।
281474976716702	का तू वोहका देखा हा नाही ।
281474976716705	का तू अबही आय सकत अहा ।
281474976716629	मधू अपने लडकवन से बहुतय प्यार करा थीं ।
281474976716631	वे अबहीं मैदान जात अहयं ।
281474976716633	ऊ हंसतय-हंसतय पागल होई गा ।
281474976716635	वे काल कलकत्ता जइहैं ।
281474976716636	का हम तुहका काल्ह बोलाय सकी थे ।
281474976716607	वे रोजय स्कूल जा थीं ।
281474976716608	घर बडा के अहय ।
281474976716609	हियाँ बोटा अहय ।
281474976716611	वे रोजय बजार जा थीं ।
281474976716612	बारिश हुअत रही यही बरे हम खेत मा नही जाय पाइन ।
281474976716614	हियाँ हुँआ किताबय गिरी अहयं ।
281474976716615	वे एक आदमी का देखें ।
281474976716662	रोज चावल खाई थय ।
281474976716663	वे घर से बाहर गय अहय ।
281474976716664	वे उनका एक बच्चा दियत अहयं ।
281474976716665	हमरे खोपडी मा दरद अहय ।
281474976716667	तू काल्ह वोहका किताब दय देहा ।
281474976716668	वे वोहका एक बच्चा देत रहें ।
281474976716669	हम जानत अही की काल्ह छुट्टी अहय ।
281474976716670	पिताजी अपने लडकवन के खातिर खेलाउना खरींदे ।
281474976716681	वे अबही बाँस काटत अहय ।
281474976716682	हमरे दादी अम्मा हमका बहुत सारा बिस्कुट दिहीं ।
281474976716683	तू कुल्हरी से पेड का काटेन अहयं ।
281474976716684	घरे-घरे जाय के हम जलावन एकट्टा किहिन ।
281474976716685	हम अबे तक नाही खाये रहिन ।
281474976716834	तू काल्ह तक आपन काम समाप्त कय देहे रही ।
281474976716835	लडकी का झाडु से कमरा साफ़ करवाइन ।
281474976716836	ऊ दूध-वुध खरीदे ।
281474976716837	वे सर खच्च से काट दिही ।
281474976716838	ऊ खाँस-खाँस के मर गवा ।
281474976716840	महतॊ राधा से लम्बा अहय ।
281474976716841	ऊ वोहका किताब दिया थय ।
281474976716802	हम चाही थे की तू एक अच्छा इन्सान बन जा ।
281474976716803	हम वोहका किताब दियत अही ।
281474976716804	शादी के बरे एक लडकी का देखे ।
281474976716805	राधा मिजोरम मा रहा थय ।
281474976716807	ये बिमारी के बारे मा कुछहु नही कीन जाय सकत ।
281474976716808	हम वोहका एक बच्चा दियत अही ।
281474976716809	हमरे दोस्त कय बहिन बिमारी अहय ।
281474976716894	हम रोज मैदान का जाई थे ।
281474976716895	वे कमरा का साफ़ केहें ।
281474976716897	ऊ अबही स्कूल जाति अहय ।
281474976716898	हमरे अम्मा धीरे-धीरे खाना खा थीं ।
281474976716735	अगर बारिश होये तव हम चिकनय बनाउबय ।
281474976716747	वोहके भाय का देखिन ।
281474976716799	कही थे कि ऊ रोज खेत जाय ।
281474976716824	तनी के चाय वाय लिया ।
281474976716881	ओके यार ।
281474976716891	लडका सोवय गा है ।
281474976718376	हमका जाय दया ।
281474976718377	वो सब रोज बजार जा थी ।
281474976718378	टीटो राधा का सोवाय देहेन ।
281474976718379	उ घर मे रहन ।
281474976718380	तू आपन काम नही करे अहा का ।
281474976718381	पापा अपने लडिकन के लिये खेलाउना लैके आयें ।
281474976718382	वो कल तक आपन काम खतम कय लेइहैं ।
281474976718383	उ आपन कमरा साफ़ कय लेहेन ।
281474976718384	हम नाव से आये अही ।
281474976718385	ऊ दुई दिन पहिले बाक्स खोले रहें ।
281474976718386	हर घर मे एक कुत्ता बा ।
281474976718387	सँख्या लिंग अउर सम्मानसूचक कय जाँच करा ।
281474976718590	सही बतायें तव हमका चाय नही पसन्द अहय बिल्कुल ।
281474976718591	उनका किताब देत अहा ।
281474976718592	वो सब अंग्रेजी बोला थे ।
281474976718594	कुकुर भौकत अहयं ।
281474976718595	अब हम सबका खाय का पडे ।
281474976718596	किसान कुल्हरी वुल्हरी लैके खेते मा जा थय ।
281474976718597	हम सब अपने आप का शीशा मा देखे ।
281474976718598	ऊ रोज स्कूल जात रहा ।
281474976718670	तू सबेरे चावल खाये रह्या ।
281474976718671	सब जने पास नही भयें ।
281474976718672	हमका चावल वोवल देया ।
281474976718673	उनका सब जने का रस्सी से बाँध दिया ।
281474976718674	हम जाब जब मम्मी आय जइहैं ।
281474976718675	हमका जाय देया अव चाय पिया ।
281474976718676	हमरे घरे मा बहुत पेड लाग अहय ।
281474976718678	कल यह समय तक वे कलकत्ता पहुँच चुकी रइहैं ।
281474976718542	ऊ सब आपन नही खतम करेन ।
281474976718543	हम उनका कल किताब देब ।
281474976718544	ऊ सब दिल्ली जइहैं ।
281474976718545	शादी के बरे एक लडकी देखेन ।
281474976718546	हम लोग कहूँ भी जाय सकी थे ।
281474976718548	पेड पय बांदर बा ।
281474976718549	उ घर से बाहर गा बाटेन ।
281474976718550	राधा उनसे बहुत प्यार करा थीं ।
281474976718551	कल सबेरे वे जँगल जात रइहैं ।
281474976718388	तू कल उनका किताब दय देहा ।
281474976718399	ऊ कल रात मा चावल खइहैं ।
281474976718414	वे खाँसत-खाँसत मरि गयें ।
281474976718423	पानी बरसत रहा यही बरे हम खेत नही जाय पाइन ।
281474976718433	ऊ घर केके आटय ।
281474976718442	तोहका अब हीलय का ना चाही ।
281474976718466	हम रोज चलत-चलत थक गय अही ।
281474976718481	वे आयेन बैठेन खायेन अव चल देहेन ।
281474976718521	भारत मा सबसे लम्बी नही गग़ा अहिन ।
281474976718632	अब जा हियाँ से ।
281474976718634	वो सब हियाँ नही बाटें ।
281474976718635	पिछले साल अक्टूबर मा पानी बरसा रहा ।
281474976718636	हमरे दोस्त कय बहिनी बिमार बाटीं ।
281474976718637	हम स्कूल ना जाब ।
281474976718639	मेज पय दस किताब धरी अहयं ।
281474976718640	नीचे जौन उदाहरण दीन बा वोहकय प्रारुप बतावा ।
281474976718641	सीता और राजा का लाग की वे एक दूसरे से झगडत अहय ।
281474976718644	के पास अव दूर से सब जने सभा मा पहुँचा रहे ।
281474976718645	हम उनका एक बच्चा देबय ।
281474976718646	राधा वोतनिन नीकी हय जेतना की रूबी ।
281474976718647	हमका ई काम करय देया ।
281474976718705	वे उनका किताब देत अहय ।
281474976718706	तू अपने से चावल बनाऊ ।
281474976718707	ऊ सब स्कूल जात अहय ।
281474976718708	हम इतवार का कलकत्ता जाब ।
281474976718709	शायद आज मंत्री जी ना अइहैं ।
281474976718710	लडका स्कूल जात अहय ।
281474976718711	डकैतहरे घर का जलाय देहे ।
281474976718712	आग बहुत तेज लहकी रही ।
281474976718713	वो उनका किताब देत रहें ।
281474976718714	ऊ मर गये ।
281474976718562	हम चावल अव सब्जी खात अही ।
281474976718563	उन चाय बनावति अहय ।
281474976718565	अगर वे कल आये होतेन तौ हम सब त्योहार मनाय स्कत रहिन ।
281474976718566	हमार बहिनिव हमार भरोसा नही करिन ।
281474976718567	हमरे लगे पैसा ना होत तव हम चल सकत रहे ।
281474976718568	तोहार घर कहाँ बा ।
281474976718569	ऊ सब अपने अपने गाँव चला गयेन ।
281474976718571	ऊ घर मे होइहैं ।
281474976718572	हमका लागा था वे ना अइहैं ।
281474976718573	ऊ दिल्ली अकेले जाय सका थिन ।
281474976718574	फ़ूल बहुत सुन्दर बाटय ना ।
281474976718522	आया बच्चा का खाना खिलाई ।
281474976718523	हम हुआं नही जाय सकत रहे ।
281474976718524	राजू घर छोड देहेन ।
281474976718525	टंकी मे पानी नही बा ।
281474976718526	राधा मिजॊरम मा रहा थीं ।
281474976718527	जा अव कुछ पाक-पाक फ़ल लैके आवा ।
281474976718529	ऊ हाथी मारय कय कोशिश करे रहेन ।
281474976718530	दरवाजा अपने आप खुल गा ।
281474976718531	दोपहर मा जइहैं ।
281474976718609	ऊ सब आई तौ वह दिन ।
281474976718610	ऊ छत पय भाफ़ गई ।
281474976718611	ऊ राधय अही जौन खइहैं ।
281474976718613	मधू अपने लडका से बहुत प्यार करा थें ।
281474976718614	लडका सोय चुका हय ।
281474976718615	रूबी बहुत तेज दौडा थीं ।
281474976718616	तोहार नाम का बा ।
281474976718617	हम तनी के चाकलेट देया ।
281474976718619	भाग जा हियाँ से ।
281474976718620	ऊ घर मे अहय ।
281474976718648	कल तू कलकत्ता जाब्या ।
281474976718649	सब लडकियन कक्षा मा आयेन बाटें ।
281474976718650	महतॊ तैरय चला गा रहे ।
281474976718651	वय एक अध्यापिका अहयं ।
281474976718653	ऊ बिना केहू का बतायेन चला गे ।
281474976718654	टीटू खाना बनावत रहे ।
281474976718656	ऊ तीन सुअर घरे के पीछे रक्खा थें ।
281474976718657	पानी बरसा का ।
281474976718690	टेबल पय दुय किताब रक्खी अहय ।
281474976718691	हम सब अब बाजार जात अही ।
281474976718692	हम वोहका रोज किताब देई थे ।
281474976718694	तू अब जाय ना पउब्या ।
281474976718695	तोहका ऐसे ना बतावय का चाही ।
281474976718698	हम ना खाये होब ।
281474976718699	टीटो कैसे गिर गयेन ।
281474976718700	उ गेंद मारे ।
281474976718701	ऊ अब मैदान जात अहय ।
281474976718702	वो सब जने हमका सबका आशीर्वाद दॆहे ।
281474976718703	सब जने परीक्षा पास नहीकय पायें ।
281474976718704	ऊ हमरे सम्प्रदाय कय मुखिया हैं ।
281474976718725	कुर्सी का लरिकन सब तोडे अहय ।
281474976718726	हरीश घर छोड देहेन ।
281474976718727	ऊ देखेन की ऊ सब पत्थर से खेलत अहय ।
281474976718728	शायद वे कल सबेरे जलदी आवय ।
281474976718729	हम कल दार्जिलिग जाब ।
281474976718730	जायं ।
281474976718731	ऊ धडाम से गिर गयें ।
